slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_39,BS_0,LEO_0,208.086023,207.956243,0.0,0.010747,0.095163
1,T1_UAV_13,BS_0,LEO_0,204.781255,204.645207,0.0,0.017015,0.095163
1,T1_UAV_17,BS_2,LEO_0,222.370085,222.242904,0.0,0.008148,0.095163
1,T1_UAV_37,BS_2,LEO_0,178.318256,178.185406,0.0,0.013817,0.095163
1,T1_UAV_1,BS_3,LEO_0,208.017201,207.877725,0.0,0.020443,0.095163
1,T1_UAV_42,BS_0,LEO_0,325.513991,325.389858,0.0,0.005101,0.095163
1,T1_UAV_34,BS_2,LEO_0,332.833483,332.709647,0.0,0.004803,0.095163
1,T1_UAV_19,BS_3,LEO_0,212.242525,212.110662,0.0,0.012831,0.095163
1,T1_UAV_36,BS_1,LEO_1,96.817399,96.689215,0.0,0.009152,0.095163
1,T1_UAV_29,BS_4,LEO_1,86.835982,86.703416,0.0,0.013534,0.095163
1,T1_UAV_6,HAP_0,LEO_1,253.701236,253.569226,0.0,0.012978,0.095163
1,T1_UAV_30,BS_1,LEO_1,122.978265,122.852668,0.0,0.006564,0.095163
1,T1_UAV_44,BS_3,LEO_1,165.389476,165.248136,0.0,0.022307,0.095163
1,T1_UAV_26,BS_2,HAP_1,169.876516,169.752111,0.0,0.005372,0.095163
1,T1_UAV_27,BS_0,HAP_1,142.935996,142.798848,0.0,0.018115,0.095163
1,T1_UAV_38,BS_0,HAP_1,288.465449,288.331179,0.0,0.015238,0.095163
1,T1_UAV_48,BS_3,HAP_2,141.220065,141.071182,0.0,0.02985,0.095163
1,T1_UAV_16,BS_2,HAP_1,298.807076,298.677954,0.0,0.010089,0.095163
1,T1_UAV_24,BS_3,HAP_2,249.431813,249.27996,0.0,0.032821,0.095163
1,T1_UAV_31,BS_2,HAP_2,310.28067,310.141997,0.0,0.019641,0.095163
1,T1_UAV_11,BS_4,HAP_0,121.85722,121.540752,0.0,0.083042,0.667129
1,T1_UAV_46,BS_1,HAP_2,330.163102,330.022717,0.0,0.021352,0.095163
1,T1_UAV_25,HAP_0,HAP_0,139.220339,138.841069,0.0,0.145844,0.667129
1,T1_UAV_47,BS_0,HAP_0,225.099207,224.820794,0.0,0.044987,0.667129
